Timestamp,stock_volume,Price,amount_volume
2012/8/17,1243062,14313903.17,1725000000
2012/8/16,2047022,23715682.64,1741500000
2012/8/15,3260832,39968666.99,1786500000
2012/8/14,3045072,36461636.67,1831500000
2012/8/13,2560760,30228210.08,1788000000
2012/8/10,2559177,30956946.36,1795500000
2012/8/9,3434307,41772419.75,1840500000
2012/8/8,4557910,55482740.78,1836000000
2012/8/7,10030221,122875326.1,1887000000
2012/8/6,2422207,27456107.13,1728000000
2012/8/3,1171739,12118145.64,1570500000
2012/8/2,1076189,11116613.57,1542000000
2012/8/1,1182087,12238980.99,1560000000
2012/7/31,848225,8509180.39,1513500000
2012/7/30,1047869,10743987.44,1533000000
2012/7/27,1427638,14926794.95,1549500000
2012/7/26,2008411,21608267.38,1582500000
2012/7/25,2666660,29924434.38,1657500000
2012/7/24,3040253,33270344.46,1653000000
2012/7/23,2566539,28114451.42,1624500000
2012/7/20,3962481,43304396.32,1618500000
2012/7/19,3876220,41539793.27,1663500000
2012/7/18,1508150,14838179.68,1512000000
2012/7/17,974058,9533655.12,1482000000
2012/7/16,2294376,23387543.84,1479000000
2012/7/13,1771305,19287344.76,1644000000
2012/7/12,1146941,12727532.94,1674000000
2012/7/11,2573472,28473448.73,1665000000
2012/7/10,1343733,16118957.38,1761000000
2012/7/9,1302323,16242476.27,1824000000
2012/7/6,1102077,13965750.3,1929000000
2012/7/5,1154904,14616358.34,1888500000
2012/7/4,2018094,26474966.09,1942500000
2012/7/3,1326885,17784425.21,1995000000
2012/7/2,1290125,17191834.89,2013000000
2012/6/29,1471135,19184315.57,2001000000
2012/6/28,947997,12657092.03,1981500000
2012/6/27,872932,11630284.79,1980000000
2012/6/26,1575129,20750626.34,1989000000
2012/6/25,1401250,19517793.29,2040000000
2012/6/21,1221429,17044581.68,2086500000
2012/6/20,2308908,32412324.61,2133000000
2012/6/19,2255920,31816046.83,2100000000
2012/6/18,2358714,34125109.12,2166000000
2012/6/15,1926093,27495948.91,2142000000
2012/6/14,2724202,39614718.45,2146500000
2012/6/13,3506009,50513050.37,2187000000
2012/6/12,3095035,43873985.61,2115000000
2012/6/11,2016620,27529576.12,2062500000
2012/6/8,2546375,34663059.27,2011500000
2012/6/7,2715211,38646395.27,2079000000
2012/6/6,2467334,35596552.3,2160000000
2012/6/5,2322778,34203197.5,2217000000
2012/6/4,3466057,51000175.69,2199000000
2012/6/1,7079197,111500320,2299500000
2012/5/31,4760521,71915762.78,2287500000
2012/5/30,8183778,130967496.6,2317500000
2012/5/29,7633083,118236641.1,2377500000
2012/5/28,8820463,135570353.2,2347500000
2012/5/25,13699307,207765660.8,2325000000
2012/5/24,12057392,178393399.3,2244000000
2012/5/23,2662586,35924152.98,2040000000
2012/5/22,3116162,42522197.06,2067000000
2012/5/21,7964720,113103718.6,2082000000
2012/5/18,6659769,93304654.8,2140500000
2012/5/17,1121879,14397822.79,1945500000
2012/5/16,587711,7415211.1,1884000000
2012/5/15,1000973,12672226.85,1912500000
2012/5/14,771521,9974690.72,1923000000
2012/5/11,693328,8996890.78,1930500000
2012/5/10,723101,9444298.74,1954500000
2012/5/9,1036159,13590243.47,1950000000
2012/5/8,1412629,18830515.35,2010000000
2012/5/7,1336402,17635052.11,1989000000
2012/5/4,1226939,16337583.29,2001000000
2012/5/3,1288054,16907788.34,1981500000
2012/5/2,1826157,24325364.1,1989000000
2012/4/27,2983482,39591807.47,1996500000
2012/4/26,1450993,18420792.06,1917000000
2012/4/25,1654251,21000174.66,1905000000
2012/4/24,1627852,21005719.09,1920000000
2012/4/23,1243627,16671824.88,1965000000
2012/4/20,1197876,16437410.15,2067000000
2012/4/19,1898690,26112298.62,2055000000
2012/4/18,1435990,20138158.64,2119500000
2012/4/17,878494,12424229.52,2110500000
2012/4/16,664839,9400683.58,2116500000
2012/4/13,1576455,22560381.28,2130000000
2012/4/12,2325826,32833476.69,2160000000
2012/4/11,1406798,19207504.98,2080500000
2012/4/10,944137,12581625.77,2032500000
2012/4/9,786877,10793304.5,2040000000
2012/4/6,945110,13151266.34,2085000000
2012/4/5,1283468,17899675.28,2116500000
2012/3/30,874919,18371451.73,2069000000
2012/3/29,659274,14109703.93,2155000000
2012/3/28,927009,20401921.7,2158000000
2012/3/27,863464,19881183.86,2278000000
2012/3/26,921702,21008622.43,2296000000
2012/3/23,0,0,2316000000
2012/3/22,981433,22702011.92,2316000000
2012/3/21,1111450,26142848.95,2336000000
2012/3/20,1647739,39459410.47,2373000000
2012/3/19,1862493,45408882.77,2469000000
2012/3/16,2290538,55783173.15,2445000000
2012/3/15,2322283,54826215.53,2387000000
2012/3/14,4517761,110423519.1,2351000000
2012/3/13,2099978,49983156.94,2394000000
2012/3/12,1454928,34116895.9,2358000000
2012/3/9,1676992,39028075.55,2346000000
2012/3/8,1078280,24676459.94,2287000000
2012/3/7,1200552,27219300.96,2254000000
2012/3/6,1673291,38244976.53,2270000000
2012/3/5,1688045,39703178.89,2343000000
2012/3/2,1395582,32505572.06,2336000000
2012/3/1,1191004,27350849.95,2289000000
2012/2/29,1958449,44993728.81,2279000000
2012/2/28,3950530,93172565.8,2336000000
2012/2/27,4365554,104958361.1,2490000000
2012/2/24,1950407,47070684.45,2410000000
2012/2/23,1641776,39341958.68,2396000000
2012/2/22,1869724,44371535.82,2406000000
2012/2/21,2067940,47979911.27,2360000000
2012/2/20,1753233,40462148.65,2287000000
2012/2/17,1538170,34891511.55,2300000000
2012/2/16,1106066,25083097.39,2265000000
2012/2/15,1254940,28455340.94,2285000000
2012/2/14,1559905,35496105.37,2268000000
2012/2/13,1903791,42992689.89,2250000000
2012/2/10,1580392,34396680.8,2198000000
2012/2/9,1204278,25764191.97,2133000000
2012/2/8,1335152,28018937.07,2129000000
2012/2/7,1311327,27271260.52,2067000000
2012/2/6,1106053,23607302.53,2132000000
2012/2/3,1161500,24635119.22,2133000000
2012/2/2,955918,19913354.15,2106000000
2012/2/1,1302954,27194526.14,2078000000
2012/1/31,760052,15463106.6,2067000000
2012/1/30,1083872,21984445.1,2027000000
2012/1/20,712518,14294989.34,2012000000
2012/1/19,587917,11531760.84,1968000000
2012/1/18,940455,18728727.06,1928000000
2012/1/17,962834,19037677.33,2028000000
2012/1/16,624039,12081013.93,1902000000
2012/1/13,1299510,26619169.23,1998000000
2012/1/12,872004,18606001.05,2132000000
2012/1/11,1106545,23648476.55,2128000000
2012/1/10,1780878,37872311.66,2149000000
2012/1/9,1733753,35701671.73,2088000000
2012/1/6,1095125,21176752.73,1990000000
2012/1/5,1379071,26871099.47,1945000000
2012/1/4,1916936,39517731.08,2003000000
2011/12/30,1448354,28855628.99,2001000000
2011/12/29,839876,16577278.2,1957000000
2011/12/28,788450,15367211,1976000000
2011/12/27,1184336,23861478.17,1970000000
2011/12/26,487286,10400880.92,2109000000
2011/12/23,953197,20554013.96,2138000000
2011/12/22,1932838,41446418.86,2158000000
2011/12/21,1188832,27379113.81,2265000000
2011/12/20,1047401,24283748.72,2283000000
2011/12/19,1275381,29243856.9,2340000000
2011/12/16,1293290,29687659.21,2329000000
2011/12/15,1005576,22887728.24,2260000000
2011/12/14,914078,21187108.97,2274000000
2011/12/13,1278138,30065226.38,2342000000
2011/12/12,765205,18614684.07,2415000000
2011/12/9,1087923,26447716.6,2427000000
2011/12/8,2282630,55888825.59,2469000000
2011/12/7,1184688,29158662.96,2472000000
2011/12/6,1530566,37506390.3,2470000000
2011/12/5,1896180,46492790.42,2424000000
2011/12/2,4588779,118282478.6,2534000000
2011/12/1,7192780,202309652.9,2755000000
2011/11/30,5774176,157546699,2778000000
2011/11/29,3258843,88082986.95,2759000000
2011/11/28,2115968,56188008.02,2653000000
2011/11/25,2917188,79373155.75,2680000000
2011/11/24,4056326,111058068.4,2779000000
2011/11/23,5018018,137732372.2,2732000000
2011/11/22,3179366,84078094.46,2710000000
2011/11/21,2070913,53882581.51,2629000000
2011/11/18,1759300,45392188.93,2576000000
2011/11/17,2656738,68684934.69,2612000000
2011/11/16,2759727,71238099.81,2524000000
2011/11/15,2325917,61889199.8,2678000000
2011/11/14,2314808,61265577.14,2655000000
2011/11/11,2067076,53892721.26,2560000000
2011/11/10,2284139,60740129.45,2630000000
2011/11/9,2706907,71941410.06,2704000000
2011/11/8,2164541,58988963,2668000000
2011/11/7,1832636,49895813.43,2733000000
2011/11/4,3075434,84832811.97,2749000000
2011/11/3,5722945,161135764.6,2742000000
2011/11/2,5450812,147947430.4,2830000000
2011/11/1,3295841,86953586.61,2640000000
2011/10/31,4677602,124015695.7,2673000000
2011/10/28,4483689,120437340.7,2721000000
2011/10/27,4881005,129765883.3,2686000000
2011/10/26,4983383,128904361.8,2602000000
2011/10/25,5736925,146579156.1,2570000000
2011/10/24,4257018,101547252.7,2473000000
2011/10/21,3112965,72751662.6,2305000000
2011/10/20,3954733,95255827.59,2400000000
2011/10/19,5555598,144761833.6,2525000000
2011/10/18,6906182,185244228,2601000000
2011/10/17,8075465,216410044.1,2657000000
2011/10/14,5042270,127073538.1,2545000000
2011/10/13,7696684,195802126.6,2577000000
2011/10/12,6047448,145858448.8,2480000000
2011/10/11,7005537,172370769.4,2413000000
2011/10/10,4562109,106532465,2360000000
2011/9/30,5354251,121509515.5,2269000000
2011/9/29,11522900,280662837.3,2408000000
2011/9/20,0,0,1800000000
